Kopp,GA,0
Wilson,VA,24239.74
Warren,IL,0
Robertson,FL,6809.3
Dawkins,DC,0
Mack,TX,6336.86
Walker,GA,0
Nolasco,AL,0
Inman,CT,9147.11
Dixon,VT,7877.72
Knight,MI,3139.89
Adams,CA,0
Munoz,CO,7914.23
Williams,TX,8743.95
Pope,NV,0
Leggett,TN,14542.5
Rhodes,IN,4504.34
Hensley,MA,18502.88
Jefferson,MA,11330.42
Vaughn,OH,11284.72
Guerrero,NY,0
Davis,MI,0
Toledo,TN,3835.09
Leppert,CA,7879.97
Mills,AL,4804.03
Carpenter,FL,11360.3
Oliver,NY,0
Briggs,IA,6168.59
Burns,TN,15796.98
Mason,PA,0
Hearn,OH,4025.7
Salazar,PA,3899.05
Hall,NC,1776.27
Rhodes,MI,0
Johnson,OH,6630.45
Spitzer,NC,16163.36
George,NC,6969.73
Reyes,ME,0
Anderson,MA,0
Rivas,MO,18652
Willis,SC,8982.52
Thorn,OR,10658.09
Estrada,CA,10713.8
Bark,IN,12085.01
Rudnick,TX,12387.37
Penner,TX,19918.68
Rouse,MN,1507.51
Hypes,NY,7902.54
Wolfe,CA,5294.59
Johansen,IL,18285.33
Valley,MN,0
Williams,AR,6316.04
Leftwich,DE,0
Bookman,OH,10657.98
Cobb,MA,4541.6
Hosea,NY,19198.28
Arroyo,TX,15491.02
Lindquist,CA,5925.98
Robertson,KS,9720.08
Findley,WI,21628.26
Burke,IL,5215.57
Lee,CA,0
Ybarra,WI,13869.94
Pascarella,NY,14480.58
Vega,OR,8493.6
Johnson,CA,9041.56
Kinder,GA,0
Ocampo,CA,6148.28
Semmes,IL,6826.44
Fernald,WI,11582.52
Kraft,NY,4311.12
Brock,NY,1935.1
Johnson,DC,6086.53
Boyer,GA,1922.1
Mabery,FL,6323.52
Southwick,MO,1524.84
Angell,CA,4273.89
Kato,AR,4615.82
Beckman,AZ,4530.34
Davis,OH,9694.52
Killinger,MI,4123.9
Griffin,VA,6089.93
Franklin,OH,1599.37
Ingram,NJ,5566.44
Bass,NY,0
Hardcastle,VA,2070.34
Charland,IL,4124.94
Riggs,IA,16651.6
Cole,CA,15317.75
Welk,IA,0
Mayo,AR,4708.29
French,WI,7957.15
Daniels,MI,6938.1
Phillips,TX,0
Torres,TN,6638.22
Hart,FL,2915.19
White,NY,5398.96
Herrera,KS,8896.48
Owens,AL,4613.72
Bieber,AZ,0
Moore,MS,1916.15
Southall,NY,17484.52
Fulcher,NJ,2754.19
Ryan,WI,4447
Harris,VA,1398.25
Orchard,GA,5817.07
Glover,UT,4446.74
Cunningham,NV,20792.61
Hayes,KY,0
Martinez,MO,0
Smith,MI,1379.21
Wagoner,TN,4743.47
Wood,CO,0
Franklin,WA,7493.66
Lombardo,MA,0
Mccranie,TX,6229.2
Harris,CO,9316.12
Heck,NY,13255.57
Gibbs,PA,9776.08
Long,IL,7952.46
Gonzales,GA,10659.88
Brown,IL,3898.8
Byers,IL,0
Owens,IN,1681.08
Reyes,MN,17316.8
Novak,NC,20334.87
Comstock,WA,0
Hale,KY,5386.43
Pena,CA,7714.11
Wisneski,CA,4852.91
Bryant,AR,9676.38
King,TX,7456.36
Durham,UT,0
Moore,MN,14438.87
Keen,MA,10030.04
Lund,CT,18674.25
Obrien,GA,7972.69
Brugger,TX,3189.77
Vazquez,OH,1780.33
Burns,WA,7681.44
Cordova,CO,3896.44
Wiggins,MA,0
Sutton,CA,1037.75
Donley,MA,0
Jordan,MI,9544.89
Mayo,NC,0
Cowley,NY,8181.52
Martin,CT,0
Clay,WI,0
Mott,NY,2411.82
Egan,CA,2157.98
Johnson,MD,0
Greene,TX,2463.44
Gonzalez,VA,14951.54
Klein,MD,18920.02
Campos,MO,3288.81
Lee,VA,1638.57
Halstead,CA,1393.69
Stewart,MN,7551.03
Gray,KY,5595.14
Mccluney,MA,0
Deans,NJ,0
Lancaster,TN,17116.5
Thao,GA,1328.54
Aviles,CA,8549.63
Fleming,WA,6465.1
Dimaggio,VA,12071.94
Barnes,NC,5177.58
Mcclure,IL,0
Dingess,TX,5389.92
Morris,MI,3005.61
Johnson,CA,3130.53
Forman,MI,3693.91
Miller,SC,1930.56
Miller,IL,0
Fulton,NC,0
Hamilton,TN,6954
Shepard,MD,8619.05
Weber,VA,9211.3
Cox,MI,9536.78
Meadows,ME,15546.34
Collins,IL,15402.92
Moran,GA,5129.75
Jeter,CA,25244.55
Hale,FL,9431.8
Richarson,TX,0
Frank,HI,20531.12
Curry,CA,15835.9
Miller,WA,1753.5
Allison,MD,5687.2
Whang,NH,6482.6
Daniel,TX,10531.76
Worthington,KY,9382.31
Castellano,IN,5052.82
Peachey,OH,1577.29
Phillips,KS,0
Shelton,PA,3334.21
Dowell,TX,0
Zurita,IL,4168.5
Glover,NY,8172.49
Gough,PA,0
Moore,TX,0
Williams,IN,2894.02
Tillman,FL,11097.7
Lopez,DE,5931.56
Clark,OH,2610.75
Speier,TX,0
Harshaw,NY,1685.97
Hays,GA,14457.14
Banks,AL,8085.72
Roberts,CO,7868.32
Johnson,TX,0
Place,NY,0
Enriquez,CA,11829.86
Edgar,TN,8746.94
Sayers,OR,0
Choi,TN,2994.94
Sanchez,PA,3847.88
Simmons,NY,2451.75
Grimes,CO,10686.6
Southwood,NY,3592.27
Smith,GA,3269.38
Harris,TX,11235.52
Garay,MN,11014.96
Borden,MO,10381.8
Cooper,NY,3080.92
Phillips,NV,3506.84
Viers,MO,7385.87
Maes,WI,5557.2
Herndon,IL,10774.54
Taylor,KY,7733.07
Blatt,AL,5330.29
Haught,KY,9350.5
Carney,VA,0
Jean,TN,10752.38
Puccio,MT,0
Galvan,OH,13092.25
Messer,AR,1639.09
Reed,NY,8908.04
Watson,CA,0
Meade,MA,2776.77
Sander,MI,3060.33
Ramirez,FL,0
Haight,IN,0
Davis,NJ,6699.63
Reynolds,AZ,8538.04
Muniz,MI,2289.33
Coil,TN,10600.96
King,CO,15607.05
Deal,KY,12219.43
Sorenson,NC,4691.8
Tucker,OH,6015.12
Smith,NY,7293.79
Pippen,ME,2755.22
Garcia,ID,18731.38
Pendergraft,UT,5875.5
Taul,CA,0
Green,WV,8140.62
Turner,GA,4064.16
Battle,AK,2685.63
Kelley,MO,11574.53
Stratton,TX,8718.92
David,OH,11807.95
Pitts,IL,0
Chaires,FL,8587.37
Grant,WI,6349.36
Madigan,TX,0
Henderson,IL,4872.55
Gore,TX,14827.16
Gallagher,NY,0
Wren,MI,5194.66
Hosey,MD,16165.4
Edwards,CA,8685.04
Hammonds,IL,2855.91
Mabe,KS,3466.75
Jacobsen,CA,1127.05
Clark,VA,0
Foley,TX,0
Ohara,CA,4603.12
Nava,GA,8547.7
Kumar,KY,3696.47
Ortiz,NC,8264.94
Sanders,MO,1561.32
Kessel,IL,4645.39
Michalec,TX,16220.1
Groves,GA,3423.37
Carson,IA,0
Robles,TN,12293.46
Hildreth,DE,5434.04
Edwards,KY,0
Stouffer,NM,6766.93
Foster,CT,13975.37
Baldwin,MI,11736.63
Lujan,CO,13406.61
Massie,MI,1020.52
Medina,SC,7996.86
Gonzalez,IL,4176.84
Davis,MD,0
Collins,UT,11254.03
Lewis,VA,9489.27
Grams,LA,5706.92
Brown,OH,0
Freed,OH,13811.76
Mcgee,NJ,2320.69
Shipman,MI,0
Turner,CA,10348.65
Jarrett,CO,4743.23
Strong,OH,6265.87
Ford,TN,9368.76
White,TX,12129.46
Fry,TX,0
Spencer,IA,11467.92
Struble,TX,16630.02
Sandefur,TX,8960.46
Boatright,NE,1313.5
Tudor,MI,1026.28
Dean,CA,4129.62
Hudson,MO,2989.91
Smith,GA,8984.61
Collins,AR,8896.76
Adams,GA,6366.69
Wilson,ID,2421.82
Rafter,TX,8743.19
Macpherson,NY,11785.34
Butler,TX,5425.74
Bourgeois,LA,8470.09
Sibley,MT,4249.37
Valdez,FL,8780.63
Jenkins,MO,0
Mullen,NH,0
Robeson,TX,15397.41
Phillips,SC,4748.14
Harp,MI,6946.55
Contreras,MS,7862.4
Grayson,ND,0
Lewis,KY,1919.57
Brock,KY,7482.29
Archuleta,TX,5515.16
Anderson,TX,6518.76
Oestreich,ME,0
Reynolds,AK,9865.22
Price,CA,4777.71
Thompson,GA,16248.87
Rios,MI,8596.3
Gore,IL,10367.61
Jackson,IN,0
Patterson,ND,9246.84
Armstrong,GA,3099.63
Volz,CA,5327.27
Broadus,MN,7504.05
Hill,VA,4659.64
Spencer,CA,5665.56
Cross,CA,4899.91
Evans,NY,3230.19
Hall,WA,0
Buendia,NY,2047.38
Johnson,OH,3620.47
Mccarthy,CA,9012.34
Dunn,MA,0
Mahler,CA,5149.33
Blanchard,MI,9091.1
Wells,NJ,0
Pettit,NM,1204.8
Sapp,CA,7225.71
Gallagher,FL,12013.54
Beaudoin,PA,7559.1
Creamer,CA,8681.73
Meeks,IL,5070.85
Parker,AR,0
Kimbrough,CA,13652.53
Bartley,RI,13590.27
Hunt,NC,10478.16
Duenas,CA,26486.02
Grant,PA,0
Holleman,KY,8729.73
Russo,MA,0
King,KS,18140.93
Baldwin,MT,9516.81
Hutchins,CA,0
Beaty,NJ,3631.29
Greene,CA,20101.41
Singleton,DC,0
Rousseau,MS,0
Williams,IN,3329.45
Combs,CA,13596.74
Bernier,CA,4039.67
Hawkins,TX,1522.57
Hudson,GA,0
Moore,CA,2700.89
Sorenson,TX,11591.95
Wright,IL,11707.93
Mcgowan,GA,12955.44
Johnson,CT,4578.49
Bryant,KS,7521.63
Gagnon,IL,3757.58
Ott,MO,0
Navarro,MD,7329.77
Mcelhaney,PA,0
Arnold,RI,1255.96
Ward,TX,0
Mitton,WI,23689.43
Petrillo,MA,6147.26
Peele,VA,7451.28
Hoffman,MD,0
Mcmullin,MI,0
Iliff,MA,0
Henriquez,NY,9653.11
Everhart,IL,11501.05
Bentley,OK,3740.4
Brewer,MI,4325.86
Hunt,HI,10802.45
Brown,PA,12029.7
Stubblefield,PA,14038.21
Miller,MI,2525.33
Patrick,GA,14192.4
Parks,IL,9524.68
Hebert,GA,13719.25
Ledbetter,NC,0
Dillard,GA,5288.13
Forney,VT,0
Miller,CA,1198.06
Aaron,AR,15796.7
Dunn,WY,23166.13
Goodwin,GA,13817.54
Stephens,WI,8987.74
Freeman,MN,0
Siler,TN,17465.92
Barrett,MO,8905.51
Robinette,AL,0
Landry,NY,4100.96
Cooper,CA,7389.28
Grossi,OH,0
York,FL,9495.61
Huynh,NV,4720.23
Page,UT,5143.87
Chambers,TN,3803.69
Leitch,IL,5723.17
Ramos,AL,0
Grimes,CA,2639.47
Johnson,CA,8109.42
Woods,MT,0
Thomas,KS,10624.89
Schuller,AL,0
Fryer,CA,11169.6
Chambers,CA,11843.93
Bartlett,NE,0
Ashton,IL,6172.86
Olesen,MD,12937.67
Landry,MA,4377.91
Smith,NY,0
Hernandez,TN,5879.03
Regnier,NY,14265.82
Gill,CO,1135.08
Wilson,FL,0
Mathieu,NM,10800.07
Merchant,CO,5185.35
Burnett,TX,11929.55
Rustin,TX,2191.27
Nesmith,FL,9505.02
Smith,VA,9854.26
Hernandez,CA,1139.48
Seymour,TX,0
Wallace,AZ,8496.25
Martinez,KY,12816.2
Unger,GA,8509.17
Owens,NH,14180.03
Drury,FL,1225.12
Brown,TN,11607.7
Wiley,MI,8136.25
Johnson,FL,1040.2
Beyer,NY,10287.34
Robinson,WA,29194.18
Underwood,UT,1091.33
Gates,CA,9429.93
Brock,MD,3245.93
Sutherland,NV,10107.8
Pena,IN,7559.35
Eberly,FL,6693.42
Kiefer,CA,3034.31
Simmons,TX,2425.26
Gandy,RI,0
Fruge,TX,0
Steger,MA,5574.94
Lynch,VA,0
Cook,TN,4686.86
Hunter,IA,7728.97
Collins,MI,4182.45
Lee,KS,5366.35
Lamb,PA,10785.26
Butler,VA,6333.36
Blackmon,NE,4277.66
Turner,MS,0
Pryor,NJ,12987.46
Johnson,GA,5246.49
Tinsley,GA,2579.88
Frank,TX,7642.58
Davis,IN,0
Nino,NC,3688.48
Stackpole,WI,15915.37
Hale,UT,5895.89
Mcclain,CO,9927.26
Triana,CA,15722.23
Schneider,TX,5327.85
Ruiz,MS,4134.33
Harris,OK,3482.18
Ventura,TX,5499.95
Rubino,MI,9406.11
Griffith,GA,0
Fairbanks,WI,2593.2
Porter,AZ,6399.35
Puckett,TX,0
Contreras,TX,0
Crane,LA,12955.99
Guinn,TX,1061.2
Emory,OR,0
Francois,AZ,3598.07
Hernandez,IN,7977.8
Wren,WA,2468.82
Hendrix,KY,4680.94
Lefkowitz,NJ,3072.22
Lowe,TX,5690.66
Cannon,NJ,0
Castonguay,NJ,8093.56
Estabrook,TX,5867.08
Murphy,KS,0
Wilson,WY,1517.06
Pearson,SC,16284.96
Moore,WA,21711.24
Fulton,NY,15316.01
Harmon,OH,17204.84
Johnson,NE,7994.28
Brown,AZ,0
Christian,FL,0
Johnson,CA,19893.59
Hoffman,NJ,9555.14
Collins,IL,7577.02
Mcauliffe,PA,0
Evans,CA,3130.27
Dickens,FL,8815.21
Mattson,FL,3784.42
Harris,PA,0
Parnell,MA,12283.99
Rhodes,PA,0
Conner,VA,5865.44
Miller,PA,9642.15
Lopes,SC,12077.69
Russell,MD,1634.46
Trumbo,TN,9396.36
Guerra,NC,5247.39
Evans,MI,6353.5
Egan,CA,9252.24
Allen,CA,7343.9
Cary,FL,3188.9
Kiser,NC,0
Butts,GA,14097.8
Gooch,IL,8713.28
Lara,PA,18554.11
Harris,TX,2420.91
Hennings,WA,12768.12
Mendoza,FL,0
Lewis,CA,7307.07
Wells,MN,3486.38
Fillmore,VA,4140.7
Joseph,MI,1356.22
Field,MA,0
Carpenter,ND,2690.59
Brogan,WI,16358.61
Kahl,OH,6950.8
Hagen,MA,0
Salinas,FL,5257
Burke,NY,7970.09
Simpson,MA,10524.73
Kiser,NE,3000
Bannon,TX,9978.12
Hall,MS,7123.68
Vasquez,MS,13419.5
Brackett,AL,2035.94
Comstock,MN,4131.52
Ward,AL,8217.01
Whitt,CA,0
Patch,ME,10490.09
Hall,CA,9953.9
Perez,NH,8583.99
Wood,NY,6434.89
Shrader,NM,9472.78
Johnson,NY,3556.2
Knapp,NY,4758.52
Robichaux,FL,0
Lane,ME,14788
Heston,CA,4589.17
Garcia,CO,0
Sussman,WI,7598.92
Howard,CA,14344.87
Doe,TN,14233.13
Casas,AK,1520.19
Coleman,MN,13597.93
Flemming,TN,0
Perkins,FL,0
Murphy,MO,10647.07
Pendleton,WI,6137.85
Barrett,IN,6933.97
Abbott,WA,8193.39
Mcneely,FL,9489.32
Seagraves,NJ,1404.28
Powell,OH,0
Rose,CA,0
Webber,FL,5796.38
Edmondson,MA,2305.54
Shoemaker,NC,6570.84
White,TX,14121.51
Murray,WI,8812.86
Gladney,NJ,6010.73
Strand,OH,0
Gilmore,TX,8496.38
Gunnels,IL,10445.33
Ashcraft,FL,14653.75
Holbrook,MO,1830.95
Curren,NY,5790.72
Arnold,IN,10765.23
Goldsberry,OH,1713.26
Bookout,TX,0
Tarleton,TX,4153.23
Terrell,SD,0
Howell,TX,15991.31
Bell,OH,15494.74
Javier,NY,0
Willis,VA,0
Johnson,MS,9487.83
Dolby,IN,6811.6
Strausbaugh,NY,0
Haynes,MI,14473.89
Kim,CA,0
Smith,WA,10075.24
Daigle,IN,6585.91
Ricca,DC,0
Reese,NY,11224.51
Toomey,MA,9461.71
Stabler,CA,11108.83
Schaible,AR,8833.5
Chappell,FL,4775.1
Johnson,CA,3965.12
Dukes,TX,1363.99
Just,NY,0
Burke,AK,10151.9
Freedman,NJ,9475.63
Butler,OK,3329
Zacarias,CO,4718.79
Chastain,MI,9291.62
Gonzales,MN,5435.06
Rodman,TX,5011.72
Daniel,FL,5097.73
Courtney,MO,5160.61
Parish,TX,8180.21
Williams,IL,11795.47
Mcroberts,RI,0
Sallee,OK,0
Colbert,TX,0
Hammer,AR,4347.18
Hale,MD,6569.18
Haskins,VA,10568.87
Knight,MO,0
Wu,TX,9364.98
Lane,CA,10290.66
Conley,MA,3795.77
Daniels,TX,0
Schill,NJ,3612.86
Shinn,IL,8244.51
Easley,AL,5876.46
Jones,GA,2353.2
Blanchard,MI,3194.27
Rojas,AZ,4240.64
Thomason,NY,5933.6
Mckinley,CA,2366.51
Dishman,CA,6458.53
Powers,TX,9655.72
Martin,GA,11021.69
Carpenter,TX,14946.28
Wilkinson,VA,1962.1
Perez,TN,16651.96
Clay,WI,1225.43
Bragg,MN,13266.95
Barrios,FL,5102.75
Kimble,TN,5011.35
Gilman,KS,8521.37
Williams,AK,0
Overton,HI,2436.06
Ambriz,MI,4273.94
Leal,MS,0
Robins,AZ,0
Ramos,TX,1659.04
Coleman,CA,0
Young,IL,4037.81
Evans,NY,15328.53
Harris,SC,0
Johnson,KS,0
Ladson,CA,10117.3
Aguilar,CO,13221.63
Stewart,WI,2878.31
Hively,ID,6875.5
Drake,FL,11886.73
Mann,NY,17050.83
Cook,SC,4523.18
Hobbs,WI,2357.89
Payne,PA,2931.52
White,NJ,0
Hoover,OK,7101.9
Sanders,TX,12463.53
Inman,NY,1961.66
Hazlett,TN,8773.12
Lin,MT,6517.11
Okelly,MA,6618.35
Ingles,NJ,12239.55
Hornsby,CA,11809.42
Paquette,RI,3851.68
Hill,CO,6275.18
Henry,MD,0
Block,IN,22374.52
Eaton,MS,1333.84
Woodworth,GA,7567.75
Box,MS,11913.39
Nishimura,FL,1838.05
Henderson,PA,0
Jefferson,MD,10947.77
Myrie,NJ,6760.34
Prescott,GA,2853.48
Brown,OH,1679.37
Logan,NY,3030.85
Ogden,IL,0
Young,TX,7327.69
Cooper,MO,1728.63
Penny,OH,10422.19
Richards,KY,1625.1
Evans,TX,10527.16
Anderson,SC,0
Meade,ME,5954.4
Scheffel,TX,14619.56
Gutierrez,MI,8149.27
Jones,KY,4230.14
Burton,IL,15228.71
Flowers,MS,0
Hinton,MI,11990.13
Millwood,WV,15370.06
Casey,KY,8843.52
Darnell,IN,0
Smith,PA,0
Tripp,MI,8263.61
Pina,MD,4300.1
Lawrence,OK,12244.16
Guay,OH,15900.29
Dowdy,CA,0
Rainwater,OH,3046.52
Espinosa,CT,1889.35
Dunn,WI,9924.32
Vanderhoof,MD,3070.62
Tepper,MA,0
Estrada,IL,0
Mills,IN,17046.49
Vanness,FL,0
Stickney,GA,0
Strong,NY,11032.63
Herrera,MA,0
Guerrero,NC,0
Wolfe,MI,2941.24
Schank,AZ,1783.87
Webb,VA,7385.63
Weedman,AR,3659.32
Fountain,AZ,0
Reddick,GA,3363.17
Morrison,CA,5807.47
Linke,OH,0
Mayes,CA,0
Vazquez,NJ,11226.55
Marconi,ND,3764.43
Oliva,KS,0
Jones,MO,4158.51
Brown,MA,11093.94
Burton,MI,5235.56
Mangum,KY,6483.02
Taylor,WI,4926.14
Campbell,CA,10861.95
Hanson,TX,0
Schneider,PA,10871.78
Fox,TX,4073.42
Layne,ME,6196.43
Hamdan,KY,0
Gamble,CT,1306.5
Kelley,AK,8736.99
Brown,KY,0
Blackwell,TX,9220
Clark,IL,9019.38
Thompson,IA,0
Hough,WY,20492.03
White,TN,5294.07
Harris,WI,0
Riley,CA,10438
Taylor,TX,9684.54
Schwartz,OH,5780.99
Caldwell,OR,0
Hinton,ND,11432.6
Adams,CT,0
Curry,WI,0
Northrup,CT,4965.42
Bradshaw,NY,13760.66
Westgate,IL,0
Mckoy,TX,4288.11
Plante,CA,6818.92
Jackson,GA,0
Martino,GA,7646.59
Peak,MI,4890.21
Boyd,OH,6189.88
Shay,WY,6602.55
Amador,CA,9923.01
Thompson,TN,7132.48
Cruz,NY,0
Graves,PA,10722.42
Blanco,CA,0
Oliverio,PA,0
Falgoust,MO,12837.3
Clark,KY,4148.09
Kennedy,MO,8765.96
Maguire,CA,5392.59
Hargrave,OH,0
Richard,AL,7917.9
Lamar,WI,0
Thomas,MS,11437.21
Vaughan,NY,9607.45
Mccord,MI,0
Saylor,NY,3344.07
Kimmel,CA,0
Sutherland,FL,2492.05
Hight,CA,0
Jones,NY,0
Magoon,MD,0
Knutson,CA,7352.8
Sok,AK,1150.49
Richard,MO,11624.13
Graham,OH,0
Welcome,RI,7271.69
Mcqueen,IL,10367.08
Barbour,GA,6170
Thomas,PA,5075.38
Kump,WI,6136.93
Wilkinson,IL,4942.2
Olivares,SD,9879.62
Anderson,CA,5657.67
Jackson,DE,7093.22
Lowe,MI,7156.3
Hobbs,OH,1000.83
Smith,IL,3312.78
French,PA,6796.05
Smith,NJ,0
Sampson,NY,7253.85
Harpole,SD,8043.43
Beyer,PA,14646.9
Peters,OR,0
Jones,GA,5023
Fine,VA,12936.04
Oyler,PA,6748.12
Skinner,MA,3747.35
Combs,IL,12372.24
Santoro,CA,8633.64
Clark,KY,1798.68
Morales,CA,7411.19
Dougherty,TX,8707.43
Epling,NY,0
Grimes,NC,0
Swaim,MI,0
Larock,PA,17600.84
Scott,MI,4922.55
Girouard,VT,11095.73
Lewis,TX,0
Simmons,NY,9431.63
Provost,MT,6371.58
Freshour,CA,4727.99
Williams,MD,3822.74
Stull,NJ,9277.99
Hutson,TX,1481.57
Mcclellan,IL,0
Hickman,WA,7793.67
Watson,CT,11263.78
Taylor,NC,4811.07
Owens,CA,8700.68
English,NY,2267.2
Carroll,OH,5705.44
Velez,FL,5367.73
Palmatier,TN,11668.93
Wilson,PA,3843.67
Kang,IN,9808.32
Thomas,MI,3902.33
Brownlee,FL,5326.19
Townsend,MS,5304.51
Straker,CA,1919.85
Ferguson,PA,8126.17
Gannon,VA,0
Ma,MD,9736.5
Turner,OH,0
Harris,AL,8946.32
Cortez,TX,5011.52
Young,FL,11620.37
Evans,CA,3336.94
Graig,CA,2718.99
Blackburn,TX,10335.32
Wilson,MI,5161.58
Fernald,PA,10235.08
Howard,OH,0
Sanchez,KS,0
Eddins,NY,5257.68
Nagel,CA,0
Morris,GA,23270.02
Belisle,OH,3896.09
Cade,MI,2368.76
Newcomb,MD,0
Chesley,NJ,1468.08
Byard,TX,2832.3
Culbertson,VA,5441.06
Warden,NM,3413.91
Martell,TN,8619.06
Smith,MD,8826.54
Mathis,CA,0
Haygood,VA,6649.9
Blakney,FL,0
Watson,FL,15203.01
Raasch,NJ,19448.56
Smith,CA,7914.11
Sarver,UT,8563.65
Berry,MA,5395.77
Hanke,OK,6951.77
Brown,CA,0
Boyd,FL,3616.43
James,NE,5917.39
Croteau,MI,9898.93
Morgan,NJ,16413.16
Jones,IN,0
Obrien,MA,6733.33
Walker,IA,3849.94
Haralson,PA,0
Lashbrook,KY,10496.28
Starr,MA,0
Weissman,UT,20442.06
Stephan,KY,8789.28
Maddox,AL,3508.73
Smith,AZ,9702.53
Glanz,IL,8495.62
Toothman,KY,20035.74
Purvis,VT,0
Scott,FL,0
Triana,NJ,9691.12
Mcnally,WI,5961.69
Mignone,AL,0
Anderson,UT,2148.74
Loomis,NY,0
Mackenzie,AZ,0
Mitchell,PA,0
Husby,AK,0
Adams,NC,4663.25
Sheppard,CA,6275.16
Davis,CO,10445.46
South,CA,0
Lane,CA,7102.59
Brewer,MI,8118.63
Brooks,CT,11017.32
Martinez,GA,6764.48
Olson,MA,2183.7
Bowerman,FL,1841.41
Byers,OH,3074.49
Chaisson,NJ,3464.13
Reed,TX,9256.19
Candler,NV,6885.3
Pickle,AR,2284.01
Seidel,AR,0
Rushing,AR,3114.94
Flournoy,MA,9739.31
Prichard,MA,6994.6
Garrett,MA,4877.09
Mulhall,FL,3217.46
Hill,MI,6169.11
Roberts,IL,6495.68
Hemphill,TX,5181.9
Donahue,NH,1628.23
Lyons,FL,8384.33
Fuchs,CA,3771.01
Moore,FL,10480.32
Thomas,NY,18233.97
Velazquez,TX,6491.87
Holly,KY,0
Alexander,CT,9671.61
Gunn,WA,0
Miller,NJ,8158.37
Smith,PA,29377.38
Alex,TX,2133.22
Warren,KY,3252.36
Combs,OH,4899.15
Sirmans,MO,7765.97
Blair,WA,3326.81
Baker,CA,0
Lyman,LA,0
Scott,NJ,18814.53
Sledge,KS,0
Harris,WA,4549.2
Jones,IL,0
Hervey,NJ,7227.45
Hulse,GA,4206.14
Bland,CA,0
Marbury,KY,8634.84
Tillery,OK,5443.38
Sanford,NC,0
Berry,MS,11588.85
Heintz,TX,1194.07
Loney,TX,4890.26
Chaney,MN,4330.72
Palmer,WA,6944.48
Campbell,CA,2131.89
Bartlett,FL,0
Ly,PA,3009.65
Flanagan,CA,2245.67
Vela,TN,4435.63
Sheppard,NY,0
Coleman,TN,19965.85
Davis,CO,5321.11
Miller,PA,0
Snider,CT,0
Brown,VA,4854.82
Christopher,PA,7097.56
Henderson,ND,8381.3
Binns,AR,10415.94
Storey,CA,0
Gardner,MS,2880.9
Wallace,PA,7242.89
Hairston,CA,6301.88
Stewart,NJ,1781.62
Mitchell,MA,3756.01
Young,TX,0
Cabrera,VA,0
Hernandez,UT,23835.14
Wood,PA,0
Cearley,NM,10030.46
Jacks,LA,7274.91
Witte,NY,8740.88
Blackwell,AR,3823.97
Rice,VA,0
Williams,MD,9393.15
Bronson,CA,4868.85
Breeding,TX,6640.81
Seales,MI,8878.14
Wheeler,LA,0
Munger,CA,0
Velez,KY,2371.85
Lester,SD,5935.41
Thompson,NJ,2937.91
Bird,TX,17623.79
Phillips,CA,6818.87
Singleton,MN,17850.87
Eagle,PA,1457.03
Oakes,RI,5487.63
Franks,NJ,15028.08
Kosinski,NM,0
Kemp,CA,1815.84
Trudeau,MO,9383.59
Johnson,MD,2765.75
Whalen,IL,0
Dansereau,FL,7044.87
Watson,VA,3181.43
Kennedy,NY,3221.21
West,NY,6459.13
Gardner,VT,14349.9
Lopez,IL,2668.38
Cobb,NY,9342.67
Smith,AL,8104.65
Gannaway,CA,3799.02
Green,IL,6109.3
Devito,IL,0
Brown,IL,11314.48
Beckett,OH,0
Stokes,GA,8343.96
Robinson,PA,1503.8
Brown,WI,0
Fields,TX,0
Cooper,MA,9350.67
Elder,CO,13293.94
Funk,MD,7017.84
Timmons,MS,0
Smith,CA,10336.59
Lockwood,OH,12142.94
Douglas,AK,4655.74
Smith,CA,11622.48
Atkinson,CA,8327.41
Smith,IL,2758.42
Noblitt,PA,0
Noble,TX,3893.11
Hicks,NY,2540.61
Slater,KY,0
Hale,IN,3022.29
Jimenez,LA,5843.12
Williams,CA,4918.76
Scott,TX,5036.26
Moyer,WY,5528.83
Larsen,OR,3075.11
Morse,CT,9252.05
Holland,SC,9817.41
Smith,NY,0
Johnson,SD,7884.46
Cotter,MI,9065.39
Winger,PA,1756.48
Harden,PA,1990.28
Hill,TX,11745.12
Portillo,CA,0
Faulkner,MN,0
Hodgkinson,AL,8320.75
Fairbanks,KS,1372.28
Nunley,NY,0
Sand,MI,6054.44
Long,CA,1736.27
Drummond,NC,1219.05
Demery,FL,4061.56
Garcia,NJ,10763.75
Gutierrez,NY,9972.58
Gates,NY,5200.44
Wagner,NY,9118.02
Murray,NY,16106.8
Erickson,CA,6036.94
Mcfarland,NE,0
Bonilla,MI,9142.95
Roberts,AK,3573.09
Drennen,AZ,10336.72
Ott,AL,5540.84
Samples,AZ,1464.07
Barton,FL,8407.75
Ormond,MI,3792.17
Carnegie,NC,0
Lloyd,WI,13387.17
Hinkle,LA,15367.03
Fierro,NY,0
Tolliver,MO,9757.69
Mathis,DE,6280.25
Morgan,MN,0
Sterling,IL,0
Kennedy,CA,9249.46
Alvarez,HI,13470.67
Gagnon,CT,0
Santiago,FL,2871.15
Hopkins,NJ,0
Lane,CA,3954.13
Mcclintock,TX,4391.33
Holmes,PA,2201.95
Knight,WI,4671.19
Braden,SD,14967.67
Brown,TX,7044.27
Goodrich,AZ,5122.71
Luna,FL,4038.93
Rock,AK,18529.87
Reyes,MA,13158.88
Foley,WA,1936.21
